usage_id,customer_id,date,data_usage_mb,call_minutes,sms_count
USG03099,CUST0595,2025-05-11,1801,178,90
USG03100,CUST1835,2025-08-30,1683,21,95
USG03101,CUST0358,2025-12-12,1183,331,53
USG03102,CUST0887,2025-08-12,419,461,19
USG03103,CUST1685,2025-11-14,944,129,39
USG03104,CUST0872,2025-11-05,1454,98,96
USG03105,CUST1444,2025-08-12,1512,236,1
USG03106,CUST0800,2025-06-17,1958,159,9
USG03107,CUST1380,2025-06-18,818,218,60
USG03108,CUST1142,2025-11-02,1008,336,75
USG03109,CUST0248,2025-06-19,1044,384,22
USG03110,CUST0148,2025-12-08,1872,361,46
USG03111,CUST0263,2026-03-14,1235,29,77
USG03112,CUST1665,2026-03-26,1122,294,70
USG03113,CUST1840,2026-03-08,1249,364,41
USG03114,CUST0882,2025-09-21,1807,40,72
USG03115,CUST0697,2025-12-08,1070,252,56
USG03116,CUST1088,2026-02-11,1516,493,67
USG03117,CUST1283,2025-11-01,1796,217,35
USG03118,CUST1760,2026-02-08,1351,482,32
USG03119,CUST0932,2025-10-14,588,166,46
USG03120,CUST1443,2025-08-31,1101,201,77
USG03121,CUST0616,2025-04-21,1850,285,51
USG03122,CUST0661,2025-12-19,1153,343,95
USG03123,CUST1842,2025-07-07,1762,176,89
USG03124,CUST1218,2025-05-26,257,407,59
USG03125,CUST0852,2025-10-20,791,481,46
USG03126,CUST1095,2026-01-15,1363,288,2
USG03127,CUST1736,2025-07-09,1737,374,2
USG03128,CUST0280,2025-10-27,1122,457,60
USG03129,CUST0308,2025-10-12,729,442,50
USG03130,CUST0125,2025-08-06,509,331,60
USG03131,CUST0422,2025-08-08,379,370,78
USG03132,CUST0935,2026-02-26,1586,194,28
USG03133,CUST1980,2025-12-19,770,46,9
USG03134,CUST1704,2026-01-22,1601,482,50
USG03135,CUST0321,2026-03-13,630,314,94
USG03136,CUST0031,2025-11-18,1879,193,100
USG03137,CUST1791,2025-10-27,534,496,71
USG03138,CUST0364,2025-10-08,1055,175,28
USG03139,CUST0277,2026-03-26,1004,389,40
USG03140,CUST1865,2025-10-17,274,139,80
USG03141,CUST1595,2026-03-08,1096,19,8
USG03142,CUST1900,2025-09-02,1674,213,84
USG03143,CUST0665,2026-01-16,1471,375,8
USG03144,CUST1654,2026-03-14,1606,280,40
USG03145,CUST1964,2025-04-25,1260,78,52
USG03146,CUST0564,2025-06-29,1380,306,40
USG03147,CUST1738,2025-11-05,1631,437,84
USG03148,CUST1896,2026-04-19,1847,14,7
USG03149,CUST1007,2025-04-29,1079,439,49
USG03150,CUST0740,2026-01-15,163,260,58
USG03151,CUST1810,2025-09-25,655,224,70
USG03152,CUST1266,2025-05-31,1160,307,5
USG03153,CUST0038,2025-07-25,938,284,19
USG03154,CUST1415,2025-05-31,424,233,98
USG03155,CUST0541,2026-03-18,357,371,67
USG03156,CUST1023,2025-10-19,1732,395,83
USG03157,CUST0919,2026-01-18,355,336,24
USG03158,CUST1573,2026-03-09,1568,390,1
USG03159,CUST1462,2025-06-18,1140,170,77
USG03160,CUST0786,2025-06-03,667,297,76
USG03161,CUST1032,2025-05-31,619,445,29
USG03162,CUST0603,2026-04-13,940,331,98
USG03163,CUST0099,2026-03-23,382,492,26
USG03164,CUST1726,2026-02-22,1621,94,58
USG03165,CUST0177,2025-07-03,393,61,53
USG03166,CUST1547,2026-03-27,751,338,77
USG03167,CUST0241,2026-03-13,848,19,41
USG03168,CUST0772,2026-04-16,1693,144,70
USG03169,CUST0151,2025-05-27,1293,228,1
USG03170,CUST1850,2025-09-27,1665,59,64
USG03171,CUST1906,2025-08-12,1978,312,64
USG03172,CUST1034,2026-03-09,130,192,84
USG03173,CUST0038,2025-04-29,1130,391,72
USG03174,CUST1379,2025-07-10,1235,257,77
USG03175,CUST1586,2025-12-11,121,289,11
USG03176,CUST1016,2026-01-02,405,271,64
USG03177,CUST0793,2026-02-25,1306,468,51
USG03178,CUST0449,2025-07-26,321,465,37
USG03179,CUST0219,2025-12-29,453,453,93
USG03180,CUST0828,2025-11-10,1660,64,90
USG03181,CUST1700,2026-02-03,1302,25,51
USG03182,CUST0835,2026-02-03,539,168,69
USG03183,CUST0509,2025-05-18,1133,363,89
USG03184,CUST0779,2026-02-24,1841,383,64
USG03185,CUST0502,2025-07-28,1366,332,60
USG03186,CUST0895,2026-03-23,558,77,98
USG03187,CUST1501,2026-01-30,1691,453,17
USG03188,CUST1082,2025-07-08,1634,407,42
USG03189,CUST0959,2025-06-01,1804,342,87
USG03190,CUST1246,2025-10-11,688,35,51
USG03191,CUST1935,2025-09-03,903,412,0
USG03192,CUST0907,2025-12-21,1843,66,25
USG03193,CUST0338,2026-04-02,1307,276,64
USG03194,CUST0426,2025-06-23,1602,36,60
USG03195,CUST1276,2026-02-25,419,24,10
USG03196,CUST1004,2026-04-18,1356,289,81
USG03197,CUST0926,2026-03-17,1800,316,77
USG03198,CUST1299,2025-11-20,289,66,19
USG03199,CUST0430,2025-06-30,1612,132,59
USG03200,CUST0040,2025-11-19,149,357,10
USG03201,CUST0561,2025-07-01,1053,134,5
USG03202,CUST0394,2026-01-13,943,185,55
USG03203,CUST1209,2025-10-25,1497,240,68
USG03204,CUST0440,2025-11-03,415,260,9
USG03205,CUST0097,2025-07-05,1720,178,52
USG03206,CUST1481,2026-01-08,670,211,9
USG03207,CUST1205,2025-11-20,1003,161,86
USG03208,CUST1195,2025-05-12,129,445,89
USG03209,CUST1732,2025-05-28,1482,264,18
USG03210,CUST1994,2025-12-23,1553,109,49
USG03211,CUST0153,2025-08-27,129,433,60
USG03212,CUST1752,2025-10-18,1627,251,10
USG03213,CUST0248,2026-01-16,1409,18,67
USG03214,CUST0175,2025-06-15,522,375,97
USG03215,CUST0783,2026-03-31,618,70,74
USG03216,CUST0087,2025-06-06,993,40,55
USG03217,CUST0024,2025-09-09,1254,236,89
USG03218,CUST1118,2025-05-27,1009,308,78
USG03219,CUST1384,2025-05-03,448,382,98
USG03220,CUST0204,2026-02-19,121,122,73
USG03221,CUST0865,2025-08-30,1514,204,92
USG03222,CUST1086,2025-04-30,902,467,60
USG03223,CUST0117,2025-09-22,841,209,47
USG03224,CUST0124,2026-03-07,331,437,100
USG03225,CUST0399,2025-10-17,1958,416,51
USG03226,CUST0932,2025-07-17,1337,476,0
USG03227,CUST0069,2025-05-07,1628,161,5
USG03228,CUST1684,2025-06-06,1819,175,39
USG03229,CUST0089,2026-02-20,1784,285,83
USG03230,CUST1028,2025-09-24,1131,256,69
USG03231,CUST1853,2025-06-22,856,12,43
USG03232,CUST0545,2025-04-29,1843,200,68
USG03233,CUST1143,2025-05-25,448,151,96
USG03234,CUST0208,2026-01-13,1093,289,46
USG03235,CUST1168,2025-04-30,631,255,54
USG03236,CUST1722,2026-02-27,1908,142,9
USG03237,CUST0297,2025-07-26,1292,247,74
USG03238,CUST0082,2026-04-19,1998,222,46
USG03239,CUST1889,2025-08-04,1629,500,64
USG03240,CUST0005,2026-03-02,652,279,74
USG03241,CUST0660,2026-04-21,1469,69,94
USG03242,CUST0399,2026-04-03,1502,256,45
USG03243,CUST0858,2025-08-28,1484,401,60
USG03244,CUST1420,2025-08-10,1645,283,98
USG03245,CUST1827,2025-11-17,187,465,41
USG03246,CUST1057,2025-12-20,318,29,70
USG03247,CUST1600,2025-09-29,439,120,91
USG03248,CUST1536,2025-05-03,1453,349,74
USG03249,CUST0001,2026-02-23,1391,30,42
USG03250,CUST1861,2025-09-30,1476,403,64
USG03251,CUST1131,2025-06-08,906,22,50
USG03252,CUST1394,2025-09-24,1773,303,55
USG03253,CUST0518,2025-10-01,938,160,62
USG03254,CUST0263,2025-09-03,548,370,47
USG03255,CUST0106,2025-10-25,1899,457,16
USG03256,CUST1692,2025-06-11,1858,319,24
USG03257,CUST0981,2026-03-27,1375,142,23
USG03258,CUST0813,2025-09-16,895,229,44
USG03259,CUST0919,2025-05-12,308,59,96
USG03260,CUST0815,2026-04-12,1466,58,83
USG03261,CUST0310,2026-01-21,1059,449,97
USG03262,CUST0169,2025-06-05,622,92,74
USG03263,CUST0570,2025-05-23,1356,271,99
USG03264,CUST0962,2026-03-29,1044,473,11
USG03265,CUST1827,2025-07-08,788,455,23
USG03266,CUST0794,2026-04-08,1504,297,57
USG03267,CUST1000,2025-11-04,1642,221,88
USG03268,CUST1783,2025-10-22,335,488,58
USG03269,CUST0462,2026-03-23,1195,33,27
USG03270,CUST1676,2025-05-12,1652,358,42
USG03271,CUST1160,2025-10-20,1529,87,76
USG03272,CUST0392,2025-09-28,1132,101,22
USG03273,CUST0603,2025-06-25,1845,339,78
USG03274,CUST1914,2026-01-12,1042,170,34
USG03275,CUST1628,2025-10-28,1936,350,13
USG03276,CUST0430,2025-08-05,890,109,58
USG03277,CUST0330,2026-03-24,1587,351,84
USG03278,CUST1129,2025-05-23,167,217,5
USG03279,CUST0101,2025-06-16,622,451,99
USG03280,CUST1720,2026-01-20,1732,293,26
USG03281,CUST0170,2025-08-23,1728,62,36
USG03282,CUST1788,2025-08-07,1524,499,47
USG03283,CUST0818,2025-05-19,297,38,88
USG03284,CUST1859,2026-01-28,299,222,40
USG03285,CUST0831,2025-04-23,122,312,42
USG03286,CUST1825,2025-12-26,734,404,82
USG03287,CUST1334,2026-01-15,822,188,81
USG03288,CUST1502,2025-11-06,1952,57,27
USG03289,CUST1284,2026-04-07,1631,179,86
USG03290,CUST0752,2025-09-27,1333,187,11
USG03291,CUST0346,2025-12-07,1985,482,65
USG03292,CUST0535,2025-07-29,1229,47,71
USG03293,CUST0925,2026-01-10,1830,260,89
USG03294,CUST1131,2025-09-10,259,467,70
USG03295,CUST0546,2025-06-06,1670,365,14
USG03296,CUST0273,2025-10-21,804,190,95
USG03297,CUST1136,2026-02-13,1623,122,80
USG03298,CUST1101,2025-05-24,368,392,73
USG03299,CUST0039,2025-06-20,1331,30,67
USG03300,CUST1242,2025-05-26,752,88,73
USG03301,CUST1154,2026-01-13,628,155,80
USG03302,CUST0482,2025-07-12,276,422,74
USG03303,CUST1711,2025-11-12,1267,415,75
USG03304,CUST0448,2025-10-22,587,289,87
USG03305,CUST0224,2025-05-05,1671,467,36
USG03306,CUST0336,2025-06-16,702,294,31
USG03307,CUST1822,2026-02-07,594,284,96
USG03308,CUST1341,2026-04-19,561,362,47
USG03309,CUST0376,2025-09-15,212,366,54
USG03310,CUST0878,2025-12-20,632,480,2
USG03311,CUST0954,2026-02-27,909,241,97
USG03312,CUST1598,2025-07-06,1003,81,53
USG03313,CUST1915,2025-10-13,1919,208,58
USG03314,CUST1825,2025-09-22,1146,193,48
USG03315,CUST1476,2025-06-16,1331,466,80
USG03316,CUST0845,2026-04-07,477,208,41
USG03317,CUST0210,2025-11-20,1517,151,61
USG03318,CUST1295,2026-02-25,777,287,49
USG03319,CUST0961,2025-05-24,559,54,71
USG03320,CUST0930,2025-10-24,1364,411,90
USG03321,CUST0756,2025-09-30,1499,486,99
USG03322,CUST0520,2026-02-28,177,114,61
USG03323,CUST0216,2026-03-13,714,423,59
USG03324,CUST1957,2026-03-15,998,400,93
USG03325,CUST1799,2025-07-04,1142,253,85
USG03326,CUST1509,2025-11-02,1702,173,78
USG03327,CUST0084,2025-05-29,1810,133,5
USG03328,CUST0572,2025-08-23,310,446,59
USG03329,CUST0071,2025-09-07,130,116,65
USG03330,CUST1326,2025-08-29,1021,376,97
USG03331,CUST0701,2025-08-30,1829,137,39
USG03332,CUST0636,2025-09-04,1874,187,24
USG03333,CUST1877,2025-07-09,150,247,82
USG03334,CUST0418,2026-02-25,121,182,16
USG03335,CUST0529,2025-08-26,247,11,57
USG03336,CUST1309,2026-01-02,1434,345,88
USG03337,CUST0118,2025-10-20,1392,210,77
USG03338,CUST0123,2025-09-27,1138,18,24
USG03339,CUST1098,2025-07-02,873,234,44
USG03340,CUST1207,2025-07-21,1680,251,71
USG03341,CUST0222,2026-03-17,1179,234,88
USG03342,CUST1681,2025-11-28,1570,357,63
USG03343,CUST1068,2025-10-28,1203,39,29
USG03344,CUST0301,2025-11-03,485,328,62
USG03345,CUST0993,2026-03-18,790,456,10
USG03346,CUST1122,2026-04-20,720,343,1
USG03347,CUST1344,2025-10-14,1431,150,72
USG03348,CUST0713,2026-02-16,1411,392,37
USG03349,CUST0372,2025-12-26,741,451,24
USG03350,CUST0084,2025-11-06,1837,292,88
USG03351,CUST1506,2025-08-13,738,21,68
USG03352,CUST0902,2025-08-23,1196,165,96
USG03353,CUST0456,2025-12-04,730,430,63
USG03354,CUST0804,2026-04-18,407,267,92
USG03355,CUST0129,2025-05-07,393,124,86
USG03356,CUST0659,2025-11-26,1376,154,35
USG03357,CUST1756,2025-05-10,1835,456,36
USG03358,CUST0560,2025-08-03,1526,125,21
USG03359,CUST0477,2025-06-15,1917,118,11
USG03360,CUST0646,2026-03-22,990,157,35
USG03361,CUST0599,2025-05-27,1087,44,78
USG03362,CUST1429,2025-09-14,453,426,74
USG03363,CUST0670,2026-02-07,553,316,6
USG03364,CUST1722,2025-11-09,418,392,81
USG03365,CUST0654,2025-07-27,957,377,35
USG03366,CUST0295,2025-09-19,1932,327,18
USG03367,CUST0064,2025-06-23,295,72,21
USG03368,CUST1635,2025-11-21,242,104,94
USG03369,CUST1789,2025-06-06,1927,259,53
USG03370,CUST1111,2025-12-18,1211,248,50
USG03371,CUST1870,2025-07-28,1759,32,56
USG03372,CUST0113,2025-08-11,927,381,12
USG03373,CUST0562,2025-10-15,543,92,21
USG03374,CUST0295,2025-12-20,1809,249,95
USG03375,CUST1484,2026-04-02,1891,241,57
USG03376,CUST0628,2026-01-11,905,81,28
USG03377,CUST0149,2026-03-27,1886,444,49
USG03378,CUST1778,2025-06-06,1098,296,63
USG03379,CUST1989,2025-05-14,875,229,24
USG03380,CUST1837,2025-07-08,1279,228,99
USG03381,CUST1497,2025-12-09,1243,231,68
USG03382,CUST0087,2025-12-30,561,322,92
USG03383,CUST1398,2025-12-23,1497,95,63
USG03384,CUST1579,2026-03-17,1426,330,7
USG03385,CUST0481,2026-03-24,1614,386,2
USG03386,CUST1242,2026-04-02,1964,22,36
USG03387,CUST0585,2025-08-07,696,306,17
USG03388,CUST0617,2025-08-14,1174,194,27
USG03389,CUST1653,2025-05-30,1469,144,61
USG03390,CUST0182,2025-09-07,1385,62,91
USG03391,CUST1323,2026-01-18,779,321,99
USG03392,CUST1138,2025-04-30,1412,473,57
USG03393,CUST0818,2025-10-31,413,96,0
USG03394,CUST0987,2026-04-16,1163,12,5
USG03395,CUST0985,2025-08-04,1539,357,98
USG03396,CUST0652,2025-07-22,1735,350,58
USG03397,CUST1387,2025-06-14,703,149,6
USG03398,CUST0726,2025-11-21,159,441,72
USG03399,CUST0296,2025-05-14,285,160,77
USG03400,CUST1276,2025-06-27,1802,427,62
USG03401,CUST0311,2026-02-15,1883,239,95
USG03402,CUST1615,2025-07-16,487,123,26
USG03403,CUST0130,2026-01-08,877,58,6
USG03404,CUST1878,2026-03-05,1436,94,46
USG03405,CUST0907,2025-08-30,912,78,43
USG03406,CUST1013,2025-07-30,1750,500,51
USG03407,CUST1499,2025-07-26,820,171,96
USG03408,CUST0523,2025-11-07,1759,141,20
USG03409,CUST1627,2025-11-06,999,316,87
USG03410,CUST1689,2026-01-14,196,478,65
USG03411,CUST1819,2025-07-16,1250,450,64
USG03412,CUST0861,2025-10-18,600,81,51
USG03413,CUST0300,2025-09-08,938,147,97
USG03414,CUST0023,2026-03-18,703,287,17
USG03415,CUST0164,2025-09-25,1373,99,4
USG03416,CUST0361,2025-11-18,386,325,7
USG03417,CUST1869,2025-06-02,1542,392,68
USG03418,CUST1325,2026-04-06,329,221,27
USG03419,CUST0275,2025-04-24,806,288,80
USG03420,CUST1770,2025-09-14,1802,194,30
USG03421,CUST0701,2026-02-05,1598,493,63
USG03422,CUST0198,2026-03-23,1195,482,1
USG03423,CUST1784,2026-03-30,126,159,26
USG03424,CUST1495,2026-01-28,1484,75,20
USG03425,CUST1966,2025-09-08,140,301,74
USG03426,CUST0167,2025-11-18,1968,194,66
USG03427,CUST1000,2025-07-08,1998,383,81
USG03428,CUST0852,2026-03-19,210,375,4
USG03429,CUST1578,2025-06-02,1796,63,96
USG03430,CUST1380,2025-10-30,499,150,11
USG03431,CUST1012,2026-01-22,124,316,36
USG03432,CUST1899,2025-08-05,1726,176,45
USG03433,CUST0169,2026-04-20,302,361,10
USG03434,CUST1671,2026-03-26,776,272,14
USG03435,CUST1595,2025-10-22,1758,119,36
USG03436,CUST0113,2025-08-31,1644,326,35
USG03437,CUST0764,2026-01-15,935,463,95
USG03438,CUST0377,2025-10-11,975,346,58
USG03439,CUST1800,2026-04-17,887,408,2
USG03440,CUST1377,2026-04-04,114,118,6
USG03441,CUST0633,2026-02-06,1890,322,78
USG03442,CUST0570,2025-05-09,1499,264,93
USG03443,CUST0068,2026-03-07,1972,164,90
USG03444,CUST1672,2025-12-15,1924,477,5
USG03445,CUST0861,2026-01-21,1162,109,20
USG03446,CUST1480,2026-02-17,1738,71,62
USG03447,CUST1826,2025-12-17,709,12,50
USG03448,CUST0497,2025-05-19,734,90,28
USG03449,CUST1335,2025-11-12,495,461,14
USG03450,CUST0199,2025-10-27,655,244,39
USG03451,CUST1954,2025-12-18,651,183,11
USG03452,CUST1309,2026-04-11,438,453,92
USG03453,CUST1744,2025-05-22,260,413,80
USG03454,CUST1119,2025-08-28,1968,408,43
USG03455,CUST1893,2026-01-11,943,462,16
USG03456,CUST1872,2026-03-18,1398,170,42
USG03457,CUST1182,2026-02-18,530,342,25
USG03458,CUST1271,2026-04-14,1790,19,57
USG03459,CUST1900,2025-11-25,443,128,27
USG03460,CUST0135,2025-08-24,110,413,56
USG03461,CUST0579,2025-08-11,551,255,90
USG03462,CUST0056,2025-10-04,762,393,95
USG03463,CUST1394,2025-12-10,736,455,19
USG03464,CUST1163,2025-08-22,821,374,40
USG03465,CUST1320,2025-08-31,1956,157,69
USG03466,CUST0555,2025-05-20,1488,428,29
USG03467,CUST1679,2025-05-24,740,230,4
USG03468,CUST0291,2025-10-12,1826,37,64
USG03469,CUST0936,2025-08-11,431,109,76
USG03470,CUST0908,2025-09-15,619,119,99
USG03471,CUST1285,2025-08-19,1882,439,52
USG03472,CUST1586,2025-08-20,490,360,60
USG03473,CUST0790,2025-06-14,561,119,34
USG03474,CUST1885,2025-12-19,313,460,28
USG03475,CUST1296,2025-04-29,170,417,28
USG03476,CUST1100,2026-01-01,220,370,14
USG03477,CUST1783,2025-05-03,1794,310,28
USG03478,CUST0055,2025-05-30,496,488,23
USG03479,CUST1220,2026-04-11,1399,184,80
USG03480,CUST1105,2026-03-24,985,287,57
USG03481,CUST1725,2026-02-13,831,154,49
USG03482,CUST0589,2026-04-16,935,484,3
USG03483,CUST1133,2025-07-18,786,434,68
USG03484,CUST0329,2025-10-05,915,211,10
USG03485,CUST0842,2025-11-15,1130,440,27
USG03486,CUST0468,2025-10-28,583,390,53
USG03487,CUST0506,2026-01-28,1975,330,11
USG03488,CUST1534,2025-07-06,1977,411,13
USG03489,CUST0715,2025-07-07,1190,385,70
USG03490,CUST0336,2025-05-23,131,111,39
USG03491,CUST0965,2025-04-25,921,20,26
USG03492,CUST1642,2025-08-05,100,322,22
USG03493,CUST1497,2025-07-21,773,355,2
USG03494,CUST0223,2026-02-16,1003,346,81
USG03495,CUST0831,2025-09-03,408,73,56
USG03496,CUST0505,2025-09-27,359,157,95
USG03497,CUST0197,2025-12-22,1263,126,7
USG03498,CUST1694,2026-01-23,629,462,14
USG03499,CUST1134,2025-07-07,101,233,61
USG03500,CUST1254,2025-11-25,1077,214,56
USG03501,CUST1914,2026-03-23,1819,30,0
USG03502,CUST1430,2026-03-20,117,76,20
USG03503,CUST1416,2025-06-02,722,10,36
USG03504,CUST0638,2025-07-09,1341,261,97
USG03505,CUST0982,2026-01-11,1243,78,78
USG03506,CUST0211,2025-11-04,1747,365,1
USG03507,CUST1553,2025-04-30,207,191,37
USG03508,CUST0669,2025-09-08,779,129,1
USG03509,CUST0724,2026-02-08,588,115,91
USG03510,CUST0905,2025-07-15,1784,398,22
USG03511,CUST1609,2025-12-09,538,129,69
USG03512,CUST1791,2025-11-26,860,465,16
USG03513,CUST1873,2025-12-11,1058,89,53
USG03514,CUST0587,2025-10-09,1077,344,90
USG03515,CUST0701,2025-10-01,1880,437,35
USG03516,CUST0999,2026-04-11,1979,482,23
USG03517,CUST0832,2026-02-04,1000,109,30
USG03518,CUST0958,2025-06-18,504,400,5
USG03519,CUST0162,2025-12-29,167,358,92
USG03520,CUST1549,2025-08-19,814,483,69
USG03521,CUST0097,2025-09-01,746,120,62
USG03522,CUST0862,2025-05-24,1667,319,66
USG03523,CUST1472,2025-10-09,1413,209,31
USG03524,CUST0594,2025-09-25,585,431,97
USG03525,CUST0421,2025-08-20,1424,64,81
USG03526,CUST0160,2026-03-01,1107,181,86
USG03527,CUST1444,2025-12-17,856,448,52
USG03528,CUST0231,2025-08-07,1001,25,14
USG03529,CUST1521,2026-03-02,1490,16,84
USG03530,CUST0726,2025-08-24,1557,218,49
USG03531,CUST0251,2025-10-09,1771,60,89
USG03532,CUST0652,2026-04-02,1845,64,15
USG03533,CUST0943,2026-02-18,1472,435,76
USG03534,CUST0668,2025-08-26,234,189,65
USG03535,CUST1100,2025-10-07,100,464,5
USG03536,CUST1876,2025-07-08,347,368,83
USG03537,CUST1952,2026-01-04,275,21,37
USG03538,CUST0082,2025-11-15,1492,107,25
USG03539,CUST0758,2026-01-29,1004,371,100
USG03540,CUST1541,2025-06-28,1822,117,6
USG03541,CUST0364,2026-04-03,1588,290,15
USG03542,CUST1892,2025-10-29,151,428,44
USG03543,CUST1277,2025-07-16,453,31,28
USG03544,CUST1486,2026-01-07,1670,170,56
USG03545,CUST1292,2026-03-01,1215,58,62
USG03546,CUST0582,2026-01-10,1621,69,2
USG03547,CUST0826,2026-03-04,823,419,16
USG03548,CUST1066,2025-11-25,1637,461,78
USG03549,CUST1704,2025-05-29,844,310,40
USG03550,CUST1923,2025-08-28,1443,128,79
USG03551,CUST1029,2025-05-31,1967,113,65
USG03552,CUST1067,2025-07-04,548,96,67
USG03553,CUST0531,2025-06-27,103,217,96
USG03554,CUST0410,2026-03-30,1982,291,88
USG03555,CUST0474,2025-11-01,324,207,98
USG03556,CUST1135,2026-02-10,344,328,42
USG03557,CUST1723,2025-11-16,1552,331,92
USG03558,CUST1958,2025-08-12,1372,395,49
USG03559,CUST0760,2025-09-03,596,87,84
USG03560,CUST0103,2025-07-26,1871,479,87
USG03561,CUST1788,2025-11-25,1002,458,99
USG03562,CUST0686,2025-12-13,986,405,99
USG03563,CUST0923,2025-09-13,1419,31,51
USG03564,CUST0465,2026-02-05,1500,336,59
USG03565,CUST0217,2025-05-18,561,163,78
USG03566,CUST0556,2025-12-08,1615,150,97
USG03567,CUST1909,2025-12-11,343,181,34
USG03568,CUST0931,2025-10-21,867,262,65
USG03569,CUST1741,2026-02-07,1319,95,77
USG03570,CUST0595,2026-03-11,941,143,90
USG03571,CUST0803,2025-12-21,424,331,62
USG03572,CUST1735,2025-05-12,667,96,11
USG03573,CUST0441,2025-12-08,464,49,66
USG03574,CUST1676,2025-05-08,664,376,38
USG03575,CUST0340,2026-01-28,453,353,81
USG03576,CUST0242,2025-09-06,332,329,78
USG03577,CUST0111,2025-12-13,1877,413,4
USG03578,CUST0451,2025-05-17,784,74,70
USG03579,CUST1624,2026-04-08,1691,343,100
USG03580,CUST1453,2025-05-20,886,62,64
USG03581,CUST0989,2025-10-28,1906,193,1
USG03582,CUST0034,2025-10-20,1328,186,41
USG03583,CUST1791,2025-11-04,414,189,86
USG03584,CUST0999,2025-11-19,779,419,8
USG03585,CUST0894,2026-01-04,297,407,89
USG03586,CUST1126,2025-05-24,1226,394,82
USG03587,CUST1134,2025-07-10,607,442,44
USG03588,CUST1087,2025-05-30,995,16,85
USG03589,CUST0736,2025-04-22,460,344,77
USG03590,CUST0198,2025-07-18,375,44,79
USG03591,CUST1721,2025-05-18,573,86,31
USG03592,CUST1907,2025-11-18,1429,337,97
USG03593,CUST0179,2026-03-08,818,344,98
USG03594,CUST1366,2025-05-19,550,151,25
USG03595,CUST0115,2025-12-27,1318,165,66
USG03596,CUST1347,2025-04-22,1839,354,24
USG03597,CUST1377,2025-10-01,257,152,64
USG03598,CUST1709,2025-10-04,124,134,14
USG03599,CUST0385,2025-06-27,994,462,19
USG03600,CUST1131,2025-11-04,1625,459,54
USG03601,CUST0044,2026-04-18,1724,54,23
USG03602,CUST1603,2025-11-17,793,164,86
USG03603,CUST0323,2026-04-10,1241,330,19
USG03604,CUST0008,2025-12-18,1548,322,8
USG03605,CUST1936,2026-03-25,1755,343,25
USG03606,CUST0692,2025-09-17,807,420,35
USG03607,CUST1969,2025-06-08,1173,326,18
USG03608,CUST1626,2026-01-17,1214,275,19
USG03609,CUST1683,2025-11-18,892,426,83
USG03610,CUST1341,2025-10-06,1586,132,76
USG03611,CUST1325,2026-04-09,1540,479,18
USG03612,CUST0690,2025-10-30,1035,420,45
USG03613,CUST0908,2025-11-14,386,301,44
USG03614,CUST1711,2026-03-23,1080,169,58
USG03615,CUST0245,2025-11-17,457,100,75
USG03616,CUST1469,2025-07-03,1574,413,65
USG03617,CUST1426,2026-03-08,1682,444,4
USG03618,CUST0693,2025-07-08,525,28,17
USG03619,CUST1567,2026-02-01,933,327,9
USG03620,CUST0288,2026-03-06,1264,339,27
USG03621,CUST0942,2025-12-20,339,17,32
USG03622,CUST0293,2025-06-19,1998,374,31
USG03623,CUST1804,2025-06-13,898,175,79
USG03624,CUST1838,2025-06-23,1744,299,96
USG03625,CUST1736,2025-11-04,1343,87,35
USG03626,CUST1742,2026-01-04,1913,452,67
USG03627,CUST0834,2025-11-04,849,478,2
USG03628,CUST1934,2026-04-06,1732,180,95
USG03629,CUST0455,2025-09-26,1358,383,39
USG03630,CUST1401,2025-07-31,1501,347,85
USG03631,CUST1290,2026-02-06,296,175,2
USG03632,CUST0101,2026-02-28,569,145,58
USG03633,CUST0812,2025-07-09,1503,424,75
USG03634,CUST1135,2025-10-09,1234,147,77
USG03635,CUST0193,2026-03-04,789,376,31
USG03636,CUST1845,2025-06-14,1981,259,33
USG03637,CUST0585,2025-12-07,249,294,92
USG03638,CUST0855,2025-08-03,1109,335,64
USG03639,CUST1223,2025-09-15,346,161,88
USG03640,CUST1862,2025-08-15,1133,183,1
USG03641,CUST0184,2025-12-11,977,319,81
USG03642,CUST0279,2025-05-18,1541,390,29
USG03643,CUST1380,2025-05-02,1539,57,74
USG03644,CUST0353,2025-11-08,458,37,57
USG03645,CUST0074,2026-01-31,253,448,72
USG03646,CUST0987,2025-08-15,501,62,61
USG03647,CUST0466,2025-05-06,1689,164,16
